run_id,scenario,step_index,agent_id,question,subgoal,action,tool_name,tool_args,observation,response,evidence,progress,prompt_tokens,completion_tokens,latency_ms,cost_usd,ground_truth_labels,anomaly_onset_step
exact-002,exact_loop,2,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,313,72,765.9533069830287,0.0009015,['repeated_action'],1.0
exact-002,exact_loop,3,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,314,125,664.5665560907412,0.001221,['repeated_action'],1.0
exact-002,exact_loop,4,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,404,132,715.8855789704571,0.001398,['repeated_action'],1.0
exact-002,exact_loop,5,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,435,81,1159.3723297852375,0.0011385,['repeated_action'],1.0
near-002,near_duplicate_loop,0,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME Q4 earnings,news_search,{'query': 'ACME Q4 earnings'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,395,119,974.3346224989202,0.0013065,['redundant_search_loop'],1.0
near-002,near_duplicate_loop,1,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME fourth quarter earnings,news_search,{'query': 'ACME fourth quarter earnings'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,286,66,1109.8845359975508,0.000825,['redundant_search_loop'],1.0
near-002,near_duplicate_loop,2,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME Q4 financial results,news_search,{'query': 'ACME Q4 financial results'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,401,60,523.2974908516376,0.0009615000000000001,['redundant_search_loop'],1.0
near-002,near_duplicate_loop,3,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: latest ACME fourth-quarter earnings,news_search,{'query': 'latest ACME fourth-quarter earnings'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,326,88,670.2712379347141,0.0010170000000000001,['redundant_search_loop'],1.0
near-002,near_duplicate_loop,4,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME earnings report for Q4,news_search,{'query': 'ACME earnings report for Q4'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,486,125,1176.2707254867914,0.001479,['redundant_search_loop'],1.0
near-002,near_duplicate_loop,5,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: Q4 results released by ACME,news_search,{'query': 'Q4 results released by ACME'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,264,69,589.9767898686033,0.0008100000000000001,['redundant_search_loop'],1.0
healthy_polling-002,healthy_async_polling,0,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 0}",Job status: queued,The export job is queued.,,0.0,336,124,553.5061683965724,0.001248,[],
healthy_polling-002,healthy_async_polling,1,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 1}",Job status: running 20%,The export job is running 20%.,,0.25,449,129,1033.8483399728477,0.0014475,[],
healthy_polling-002,healthy_async_polling,2,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 2}",Job status: running 55%,The export job is running 55%.,,0.5,480,71,558.9008380970378,0.001146,[],
healthy_polling-002,healthy_async_polling,3,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 3}",Job status: running 90%,The export job is running 90%.,,0.75,446,60,1355.9999119696213,0.001029,[],
healthy_polling-002,healthy_async_polling,4,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 4}",Job status: completed,The export job is completed.,,1.0,367,86,1140.2480718910551,0.0010665,[],
error-002,repeated_error_loop,0,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Fetch the transcript directly,fetch_transcript,"{'video_id': 'V-42', 'attempt': 0}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,441,126,1342.2452723494384,0.0014175,['repeated_error_response'],1.0
error-002,repeated_error_loop,1,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Retry the transcript endpoint with a longer timeout,fetch_transcript,"{'video_id': 'V-42', 'attempt': 1}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,468,134,1217.0141783634915,0.001506,['repeated_error_response'],1.0
error-002,repeated_error_loop,2,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Request transcript metadata first,metadata_api,"{'video_id': 'V-42', 'attempt': 2}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,381,75,1427.8716106257955,0.0010215,['repeated_error_response'],1.0
error-002,repeated_error_loop,3,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Use the archived transcript endpoint,archive_api,"{'video_id': 'V-42', 'attempt': 3}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,350,107,543.0513165653155,0.001167,['repeated_error_response'],1.0
error-002,repeated_error_loop,4,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Ask the transcript proxy service,proxy_api,"{'video_id': 'V-42', 'attempt': 4}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,430,107,1266.078679211539,0.001287,['repeated_error_response'],1.0
error-002,repeated_error_loop,5,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Retry through the backup route,backup_api,"{'video_id': 'V-42', 'attempt': 5}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,387,89,668.0539939720801,0.0011145,['repeated_error_response'],1.0
hallucination-002,hallucination,0,research-agent,What is the capital of France?,Answer using retrieved evidence,Retrieve evidence for the capital of France,knowledge_lookup,{'country': 'France'},Evidence: The capital of France is Paris.,I found a reference answer.,The capital of France is Paris.,0.6,315,103,1331.1151081026635,0.0010905,[],
hallucination-002,hallucination,1,research-agent,What is the capital of France?,Answer using retrieved evidence,Synthesize the factual answer,answer_generator,{'use_evidence': True},Evidence remains: The capital of France is Paris.,The capital of France is Berlin.,The capital of France is Paris.,0.6,500,83,705.6027319239492,0.001248,['hallucination'],1.0
hallucination-002,hallucination,2,research-agent,What is the capital of France?,Answer using retrieved evidence,Return the final answer,finalizer,{},No additional evidence was collected,Berlin is the capital of France.,The capital of France is Paris.,0.6,495,99,803.8275066248985,0.0013365,['hallucination'],1.0
hallucination-003,hallucination,0,research-agent,What is the capital of France?,Answer using retrieved evidence,Retrieve evidence for the capital of France,knowledge_lookup,{'country': 'France'},Evidence: The capital of France is Paris.,I found a reference answer.,The capital of France is Paris.,0.6,464,97,779.1008467513936,0.001278,[],
hallucination-003,hallucination,1,research-agent,What is the capital of France?,Answer using retrieved evidence,Synthesize the factual answer,answer_generator,{'use_evidence': True},Evidence remains: The capital of France is Paris.,The capital of France is Berlin.,The capital of France is Paris.,0.6,295,90,846.5659000469595,0.0009825,['hallucination'],1.0
hallucination-003,hallucination,2,research-agent,What is the capital of France?,Answer using retrieved evidence,Return the final answer,finalizer,{},No additional evidence was collected,Berlin is the capital of France.,The capital of France is Paris.,0.6,520,106,1151.951850075045,0.0014160000000000002,['hallucination'],1.0
error-003,repeated_error_loop,0,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Fetch the transcript directly,fetch_transcript,"{'video_id': 'V-42', 'attempt': 0}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,429,58,627.2678292218277,0.0009915,['repeated_error_response'],1.0
error-003,repeated_error_loop,1,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Retry the transcript endpoint with a longer timeout,fetch_transcript,"{'video_id': 'V-42', 'attempt': 1}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,393,77,1059.9484523769984,0.0010515,['repeated_error_response'],1.0
error-003,repeated_error_loop,2,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Request transcript metadata first,metadata_api,"{'video_id': 'V-42', 'attempt': 2}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,395,59,620.8143689096813,0.0009465000000000001,['repeated_error_response'],1.0
error-003,repeated_error_loop,3,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Use the archived transcript endpoint,archive_api,"{'video_id': 'V-42', 'attempt': 3}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,482,99,1197.5469064070148,0.001317,['repeated_error_response'],1.0
